Timestamp,Action,Price,Balance,PnL%,Result
2026-02-15T07:15:00.000Z,EXIT_SHORT,70760.0000,8.94,-8.33%,LOSS
2026-02-15T08:30:00.000Z,ENTRY_LONG,70249.0000,8.94,0,PENDING
2026-02-15T09:05:00.000Z,EXIT_LONG,70624.0000,9.83,25.00%,WIN
2026-02-15T09:30:00.000Z,ENTRY_LONG,70563.0000,9.83,0,PENDING
2026-02-15T09:40:00.000Z,EXIT_LONG,70477.0000,9.44,-9.09%,LOSS
2026-02-15T09:50:00.000Z,ENTRY_SHORT,70370.0000,9.44,0,PENDING
2026-02-15T11:05:00.000Z,EXIT_SHORT,70444.0000,9.06,-10.00%,LOSS
2026-02-15T11:30:00.000Z,ENTRY_SHORT,70303.0000,9.06,0,PENDING
2026-02-15T12:50:00.000Z,EXIT_SHORT,69572.0000,9.97,25.00%,WIN
2026-02-15T14:10:00.000Z,ENTRY_LONG,68930.0000,9.97,0,PENDING
2026-02-15T16:05:00.000Z,EXIT_LONG,68825.0000,9.56,-9.32%,LOSS
2026-02-15T16:05:00.000Z,ENTRY_LONG,68825.0000,9.56,0,PENDING
2026-02-15T17:45:00.000Z,EXIT_LONG,68262.0000,9.18,-10.00%,LOSS
2026-02-15T18:30:00.000Z,ENTRY_SHORT,68539.0000,9.18,0,PENDING
2026-02-15T18:40:00.000Z,EXIT_SHORT,68669.0000,8.81,-10.00%,LOSS
2026-02-15T19:25:00.000Z,ENTRY_LONG,68518.0000,8.81,0,PENDING
2026-02-15T19:30:00.000Z,EXIT_LONG,68404.0000,8.43,-10.64%,LOSS
2026-02-15T20:00:00.000Z,ENTRY_LONG,68164.0000,8.43,0,PENDING
2026-02-15T20:35:00.000Z,EXIT_LONG,68459.0000,9.28,25.00%,WIN
2026-02-15T20:40:00.000Z,ENTRY_LONG,68481.0000,9.28,0,PENDING
2026-02-15T21:30:00.000Z,EXIT_LONG,68824.0000,10.20,22.73%,WIN
2026-02-15T23:30:00.000Z,ENTRY_SHORT,68634.0000,10.20,0,PENDING
2026-02-15T23:55:00.000Z,EXIT_SHORT,68798.0000,9.80,-8.33%,LOSS
2026-02-16T00:05:00.000Z,ENTRY_LONG,68939.0000,9.80,0,PENDING
2026-02-16T00:20:00.000Z,EXIT_LONG,68767.0000,9.40,-10.00%,LOSS
2026-02-16T01:10:00.000Z,ENTRY_LONG,68830.0000,9.40,0,PENDING
2026-02-16T01:20:00.000Z,EXIT_LONG,68675.0000,9.03,-10.00%,LOSS
2026-02-16T01:25:00.000Z,ENTRY_SHORT,68693.0000,9.03,0,PENDING
2026-02-16T02:25:00.000Z,EXIT_SHORT,68319.0000,9.93,25.00%,WIN
2026-02-16T02:40:00.000Z,ENTRY_SHORT,68436.0000,9.93,0,PENDING
2026-02-16T04:05:00.000Z,EXIT_SHORT,68599.0000,9.53,-9.09%,LOSS
2026-02-16T05:00:00.000Z,ENTRY_LONG,68631.0000,9.53,0,PENDING
2026-02-16T05:10:00.000Z,EXIT_LONG,68441.0000,9.15,-10.00%,LOSS
2026-02-16T05:25:00.000Z,ENTRY_SHORT,68420.0000,9.15,0,PENDING
2026-02-16T07:10:00.000Z,EXIT_SHORT,68580.0000,8.79,-10.00%,LOSS
2026-02-16T09:00:00.000Z,ENTRY_SHORT,68929.0000,8.79,0,PENDING
2026-02-16T11:10:00.000Z,EXIT_SHORT,68474.0000,9.67,25.00%,WIN
2026-02-16T11:25:00.000Z,ENTRY_SHORT,68630.0000,9.67,0,PENDING
2026-02-16T11:50:00.000Z,EXIT_SHORT,68782.0000,9.28,-9.09%,LOSS
2026-02-16T13:40:00.000Z,ENTRY_SHORT,68395.0000,9.28,0,PENDING
2026-02-16T14:20:00.000Z,EXIT_SHORT,68603.0000,8.70,-15.66%,LOSS
2026-02-16T16:15:00.000Z,ENTRY_LONG,67571.0000,8.70,0,PENDING
2026-02-16T16:45:00.000Z,EXIT_LONG,67888.0000,9.57,25.00%,WIN
2026-02-16T17:55:00.000Z,ENTRY_LONG,67918.0000,9.57,0,PENDING
2026-02-16T20:40:00.000Z,EXIT_LONG,68208.0000,10.52,22.73%,WIN
2026-02-17T01:50:00.000Z,ENTRY_SHORT,68606.0000,10.52,0,PENDING
2026-02-17T02:05:00.000Z,EXIT_SHORT,68753.0000,10.10,-8.33%,LOSS
2026-02-17T02:05:00.000Z,ENTRY_SHORT,68753.0000,10.10,0,PENDING
2026-02-17T02:10:00.000Z,EXIT_SHORT,69081.0000,9.70,-10.00%,LOSS
2026-02-17T02:10:00.000Z,ENTRY_SHORT,69081.0000,9.70,0,PENDING
2026-02-17T03:00:00.000Z,EXIT_SHORT,68620.0000,10.67,25.00%,WIN
2026-02-17T03:00:00.000Z,ENTRY_SHORT,68620.0000,10.67,0,PENDING
2026-02-17T04:30:00.000Z,EXIT_SHORT,68346.0000,11.74,22.73%,WIN
2026-02-17T04:40:00.000Z,ENTRY_LONG,68394.0000,11.74,0,PENDING
2026-02-17T05:15:00.000Z,EXIT_LONG,68162.0000,11.27,-8.33%,LOSS
2026-02-17T06:30:00.000Z,ENTRY_LONG,68412.0000,11.27,0,PENDING
2026-02-17T07:05:00.000Z,EXIT_LONG,68260.0000,10.82,-10.00%,LOSS
2026-02-17T07:20:00.000Z,ENTRY_SHORT,68269.0000,10.82,0,PENDING
2026-02-17T07:35:00.000Z,EXIT_SHORT,68433.0000,10.38,-10.00%,LOSS
2026-02-17T07:45:00.000Z,ENTRY_LONG,68408.0000,10.38,0,PENDING
2026-02-17T08:15:00.000Z,EXIT_LONG,68256.0000,9.97,-10.00%,LOSS
2026-02-17T08:20:00.000Z,ENTRY_SHORT,68269.0000,9.97,0,PENDING
2026-02-17T10:15:00.000Z,EXIT_SHORT,67809.0000,10.96,25.00%,WIN
2026-02-17T10:15:00.000Z,ENTRY_SHORT,67809.0000,10.96,0,PENDING
2026-02-17T12:05:00.000Z,EXIT_SHORT,68072.0000,10.53,-9.09%,LOSS
2026-02-17T12:50:00.000Z,ENTRY_LONG,67999.0000,10.53,0,PENDING
2026-02-17T12:55:00.000Z,EXIT_LONG,67878.0000,10.10,-10.00%,LOSS
2026-02-17T12:55:00.000Z,ENTRY_LONG,67878.0000,10.10,0,PENDING
2026-02-17T13:00:00.000Z,EXIT_LONG,67742.0000,9.70,-10.00%,LOSS
2026-02-17T13:05:00.000Z,ENTRY_SHORT,67929.0000,9.70,0,PENDING
2026-02-17T13:10:00.000Z,EXIT_SHORT,68074.0000,9.31,-10.00%,LOSS
2026-02-17T13:50:00.000Z,ENTRY_LONG,68179.0000,9.31,0,PENDING
2026-02-17T14:00:00.000Z,EXIT_LONG,68172.0000,8.94,-10.00%,LOSS
2026-02-17T14:35:00.000Z,ENTRY_SHORT,67571.0000,8.94,0,PENDING
2026-02-17T14:40:00.000Z,EXIT_SHORT,67072.0000,9.83,25.00%,WIN
2026-02-17T15:40:00.000Z,ENTRY_SHORT,66979.0000,9.83,0,PENDING
2026-02-17T15:45:00.000Z,EXIT_SHORT,67153.0000,9.24,-13.63%,LOSS
2026-02-17T16:05:00.000Z,ENTRY_LONG,67716.0000,9.24,0,PENDING
2026-02-17T16:25:00.000Z,EXIT_LONG,67497.0000,8.66,-15.72%,LOSS
2026-02-17T17:10:00.000Z,ENTRY_SHORT,67233.0000,8.66,0,PENDING
2026-02-17T17:30:00.000Z,EXIT_SHORT,67136.0000,8.11,-16.07%,LOSS
2026-02-17T17:30:00.000Z,ENTRY_SHORT,67136.0000,8.11,0,PENDING
2026-02-17T18:10:00.000Z,EXIT_SHORT,67359.0000,7.58,-16.14%,LOSS
2026-02-17T18:25:00.000Z,ENTRY_LONG,67711.0000,7.58,0,PENDING
2026-02-17T18:40:00.000Z,EXIT_LONG,67951.0000,8.39,26.52%,WIN
2026-02-17T20:30:00.000Z,ENTRY_SHORT,67694.0000,8.39,0,PENDING
2026-02-17T20:40:00.000Z,EXIT_SHORT,67845.0000,8.03,-9.56%,LOSS
2026-02-17T20:50:00.000Z,ENTRY_SHORT,67761.0000,8.03,0,PENDING
2026-02-17T21:15:00.000Z,EXIT_SHORT,67725.0000,7.71,-10.00%,LOSS
2026-02-17T21:20:00.000Z,ENTRY_SHORT,67583.0000,7.71,0,PENDING
2026-02-17T22:35:00.000Z,EXIT_SHORT,67699.0000,7.40,-10.00%,LOSS
2026-02-17T22:55:00.000Z,ENTRY_SHORT,67514.0000,7.40,0,PENDING
2026-02-18T01:00:00.000Z,EXIT_SHORT,67126.0000,8.15,25.00%,WIN
2026-02-18T01:10:00.000Z,ENTRY_LONG,67105.0000,8.15,0,PENDING
2026-02-18T01:30:00.000Z,EXIT_LONG,66887.0000,7.82,-9.09%,LOSS
2026-02-18T01:40:00.000Z,ENTRY_SHORT,67151.0000,7.82,0,PENDING
2026-02-18T02:05:00.000Z,EXIT_SHORT,67354.0000,7.51,-10.00%,LOSS
2026-02-18T02:35:00.000Z,ENTRY_LONG,67361.0000,7.51,0,PENDING
2026-02-18T04:30:00.000Z,EXIT_LONG,67715.0000,8.26,25.00%,WIN
2026-02-18T04:50:00.000Z,ENTRY_SHORT,67826.0000,8.26,0,PENDING
2026-02-18T07:40:00.000Z,EXIT_SHORT,68038.0000,7.93,-9.09%,LOSS
2026-02-18T07:50:00.000Z,ENTRY_SHORT,68130.0000,7.93,0,PENDING
2026-02-18T08:15:00.000Z,EXIT_SHORT,68306.0000,7.61,-10.00%,LOSS
2026-02-18T08:15:00.000Z,ENTRY_SHORT,68306.0000,7.61,0,PENDING
2026-02-18T10:25:00.000Z,EXIT_SHORT,67997.0000,8.37,25.00%,WIN
2026-02-18T10:30:00.000Z,ENTRY_LONG,67894.0000,8.37,0,PENDING
2026-02-18T10:40:00.000Z,EXIT_LONG,67751.0000,8.04,-9.09%,LOSS
2026-02-18T11:55:00.000Z,ENTRY_LONG,67337.0000,8.04,0,PENDING
2026-02-18T13:40:00.000Z,EXIT_LONG,67257.0000,7.71,-10.00%,LOSS
2026-02-18T14:35:00.000Z,ENTRY_SHORT,67136.0000,7.71,0,PENDING
2026-02-18T14:45:00.000Z,EXIT_SHORT,66747.0000,7.41,-10.00%,LOSS
2026-02-18T14:50:00.000Z,ENTRY_SHORT,67190.0000,7.41,0,PENDING
2026-02-18T15:00:00.000Z,EXIT_SHORT,67436.0000,7.05,-11.93%,LOSS
2026-02-18T15:15:00.000Z,ENTRY_LONG,67368.0000,7.05,0,PENDING
2026-02-18T15:35:00.000Z,EXIT_LONG,68092.0000,7.76,25.00%,WIN
2026-02-18T15:55:00.000Z,ENTRY_LONG,67675.0000,7.76,0,PENDING
2026-02-18T16:00:00.000Z,EXIT_LONG,67371.0000,7.33,-12.66%,LOSS
2026-02-18T16:10:00.000Z,ENTRY_SHORT,67053.0000,7.33,0,PENDING
2026-02-18T16:20:00.000Z,EXIT_SHORT,67182.0000,6.88,-15.16%,LOSS
2026-02-18T16:20:00.000Z,ENTRY_SHORT,67182.0000,6.88,0,PENDING
2026-02-18T17:05:00.000Z,EXIT_SHORT,67281.0000,6.48,-14.67%,LOSS
2026-02-18T17:40:00.000Z,ENTRY_SHORT,67067.0000,6.48,0,PENDING
2026-02-18T18:20:00.000Z,EXIT_SHORT,66777.0000,7.13,25.00%,WIN
2026-02-18T19:30:00.000Z,ENTRY_LONG,66087.0000,7.13,0,PENDING
2026-02-18T19:35:00.000Z,EXIT_LONG,65941.0000,6.77,-11.25%,LOSS
2026-02-18T19:50:00.000Z,ENTRY_SHORT,66100.0000,6.77,0,PENDING
2026-02-18T20:00:00.000Z,EXIT_SHORT,66223.0000,6.43,-12.51%,LOSS
2026-02-18T21:30:00.000Z,ENTRY_LONG,66437.0000,6.43,0,PENDING
2026-02-18T21:50:00.000Z,EXIT_LONG,66281.0000,6.18,-10.00%,LOSS
2026-02-18T22:35:00.000Z,ENTRY_LONG,66368.0000,6.18,0,PENDING
2026-02-19T01:10:00.000Z,EXIT_LONG,66671.0000,6.79,25.00%,WIN
2026-02-19T04:05:00.000Z,ENTRY_LONG,66936.0000,6.79,0,PENDING
2026-02-19T04:40:00.000Z,EXIT_LONG,66787.0000,6.52,-9.09%,LOSS
2026-02-19T06:25:00.000Z,ENTRY_SHORT,67143.0000,6.52,0,PENDING
2026-02-19T07:35:00.000Z,EXIT_SHORT,67160.0000,6.26,-10.00%,LOSS
2026-02-19T07:40:00.000Z,ENTRY_SHORT,67163.0000,6.26,0,PENDING
2026-02-19T08:30:00.000Z,EXIT_SHORT,66807.0000,6.89,25.00%,WIN
2026-02-19T09:25:00.000Z,ENTRY_LONG,67108.0000,6.89,0,PENDING
2026-02-19T09:45:00.000Z,EXIT_LONG,66769.0000,6.61,-9.09%,LOSS
2026-02-19T09:45:00.000Z,ENTRY_SHORT,66769.0000,6.61,0,PENDING
2026-02-19T10:15:00.000Z,EXIT_SHORT,66893.0000,6.35,-10.00%,LOSS
2026-02-19T10:50:00.000Z,ENTRY_SHORT,66772.0000,6.35,0,PENDING
2026-02-19T11:15:00.000Z,EXIT_SHORT,66867.0000,6.09,-10.00%,LOSS
2026-02-19T11:55:00.000Z,ENTRY_LONG,66480.0000,6.09,0,PENDING
2026-02-19T12:05:00.000Z,EXIT_LONG,66513.0000,5.85,-10.00%,LOSS
2026-02-19T13:10:00.000Z,ENTRY_LONG,66362.0000,5.85,0,PENDING
2026-02-19T13:15:00.000Z,EXIT_LONG,66192.0000,5.62,-10.00%,LOSS
2026-02-19T13:25:00.000Z,ENTRY_LONG,66158.0000,5.62,0,PENDING
2026-02-19T13:40:00.000Z,EXIT_LONG,65950.0000,5.39,-10.00%,LOSS
2026-02-19T14:10:00.000Z,ENTRY_SHORT,66030.0000,5.39,0,PENDING
2026-02-19T14:30:00.000Z,EXIT_SHORT,65709.0000,5.93,25.00%,WIN
2026-02-19T14:30:00.000Z,ENTRY_SHORT,65709.0000,5.93,0,PENDING
2026-02-19T14:35:00.000Z,EXIT_SHORT,66088.0000,5.69,-9.09%,LOSS
2026-02-19T14:35:00.000Z,ENTRY_LONG,66088.0000,5.69,0,PENDING
2026-02-19T14:50:00.000Z,EXIT_LONG,66437.0000,6.26,25.00%,WIN
2026-02-19T14:55:00.000Z,ENTRY_LONG,66406.0000,6.26,0,PENDING
2026-02-19T15:10:00.000Z,EXIT_LONG,66048.0000,5.92,-12.30%,LOSS
2026-02-19T15:10:00.000Z,ENTRY_LONG,66048.0000,5.92,0,PENDING
2026-02-19T15:35:00.000Z,EXIT_LONG,66399.0000,6.59,28.17%,WIN
2026-02-19T15:55:00.000Z,ENTRY_LONG,66377.0000,6.59,0,PENDING
2026-02-19T16:00:00.000Z,EXIT_LONG,66100.0000,6.21,-13.03%,LOSS
2026-02-19T16:10:00.000Z,ENTRY_SHORT,66115.0000,6.21,0,PENDING
2026-02-19T16:15:00.000Z,EXIT_SHORT,66297.0000,5.86,-14.29%,LOSS
2026-02-19T16:25:00.000Z,ENTRY_SHORT,66170.0000,5.86,0,PENDING
2026-02-19T16:30:00.000Z,EXIT_SHORT,66489.0000,5.54,-13.64%,LOSS
2026-02-19T16:30:00.000Z,ENTRY_LONG,66489.0000,5.54,0,PENDING
2026-02-19T16:35:00.000Z,EXIT_LONG,66477.0000,5.23,-14.02%,LOSS
2026-02-19T18:00:00.000Z,ENTRY_SHORT,66255.0000,5.23,0,PENDING
2026-02-19T18:05:00.000Z,EXIT_SHORT,66390.0000,4.95,-13.30%,LOSS
2026-02-19T18:20:00.000Z,ENTRY_LONG,66807.0000,4.95,0,PENDING
2026-02-19T19:05:00.000Z,EXIT_LONG,67069.0000,5.47,26.07%,WIN
2026-02-19T20:50:00.000Z,ENTRY_SHORT,67115.0000,5.47,0,PENDING
2026-02-19T22:00:00.000Z,EXIT_SHORT,66753.0000,6.01,22.73%,WIN
2026-02-19T22:10:00.000Z,ENTRY_SHORT,66878.0000,6.01,0,PENDING
2026-02-20T00:00:00.000Z,EXIT_SHORT,66945.0000,5.77,-8.33%,LOSS
2026-02-20T03:40:00.000Z,ENTRY_LONG,67307.0000,5.77,0,PENDING
2026-02-20T04:15:00.000Z,EXIT_LONG,67163.0000,5.54,-10.00%,LOSS
2026-02-20T04:15:00.000Z,ENTRY_SHORT,67163.0000,5.54,0,PENDING
2026-02-20T04:40:00.000Z,EXIT_SHORT,67264.0000,5.32,-10.00%,LOSS
2026-02-20T04:40:00.000Z,ENTRY_SHORT,67264.0000,5.32,0,PENDING
2026-02-20T05:25:00.000Z,EXIT_SHORT,67382.0000,5.11,-10.00%,LOSS
2026-02-20T07:25:00.000Z,ENTRY_SHORT,67932.0000,5.11,0,PENDING
2026-02-20T09:00:00.000Z,EXIT_SHORT,68161.0000,4.90,-10.00%,LOSS
2026-02-20T10:25:00.000Z,ENTRY_SHORT,68235.0000,4.90,0,PENDING
2026-02-20T10:55:00.000Z,EXIT_SHORT,67911.0000,5.39,25.00%,WIN
2026-02-20T13:00:00.000Z,ENTRY_LONG,67203.0000,5.39,0,PENDING
2026-02-20T13:20:00.000Z,EXIT_LONG,66974.0000,5.18,-9.09%,LOSS
2026-02-20T15:00:00.000Z,ENTRY_LONG,67377.0000,5.18,0,PENDING
2026-02-20T15:05:00.000Z,EXIT_LONG,67346.0000,4.85,-15.58%,LOSS
2026-02-20T15:05:00.000Z,ENTRY_LONG,67346.0000,4.85,0,PENDING
2026-02-20T15:10:00.000Z,EXIT_LONG,66841.0000,4.54,-16.20%,LOSS
2026-02-20T15:20:00.000Z,ENTRY_LONG,67270.0000,4.54,0,PENDING
2026-02-20T15:30:00.000Z,EXIT_LONG,66981.0000,4.19,-19.13%,LOSS
2026-02-20T15:30:00.000Z,ENTRY_LONG,66981.0000,4.19,0,PENDING
2026-02-20T15:55:00.000Z,EXIT_LONG,67549.0000,4.82,37.54%,WIN
2026-02-20T16:45:00.000Z,ENTRY_LONG,67633.0000,4.82,0,PENDING
2026-02-20T17:05:00.000Z,EXIT_LONG,67244.0000,4.52,-14.46%,LOSS
2026-02-20T17:15:00.000Z,ENTRY_SHORT,67105.0000,4.52,0,PENDING
2026-02-20T17:45:00.000Z,EXIT_SHORT,67501.0000,4.24,-15.43%,LOSS
2026-02-20T17:50:00.000Z,ENTRY_LONG,67564.0000,4.24,0,PENDING
2026-02-20T18:30:00.000Z,EXIT_LONG,67845.0000,4.71,27.94%,WIN
2026-02-20T18:35:00.000Z,ENTRY_LONG,67670.0000,4.71,0,PENDING
2026-02-20T22:30:00.000Z,EXIT_LONG,67948.0000,5.22,24.66%,WIN
2026-02-21T00:30:00.000Z,ENTRY_SHORT,67854.0000,5.22,0,PENDING
2026-02-21T02:10:00.000Z,EXIT_SHORT,67967.0000,5.01,-8.33%,LOSS
2026-02-21T02:50:00.000Z,ENTRY_LONG,67976.0000,5.01,0,PENDING
2026-02-21T03:00:00.000Z,EXIT_LONG,67764.0000,4.81,-10.00%,LOSS
2026-02-21T03:40:00.000Z,ENTRY_LONG,67581.0000,4.81,0,PENDING
2026-02-21T08:15:00.000Z,EXIT_LONG,67909.0000,5.29,25.00%,WIN
2026-02-21T08:55:00.000Z,ENTRY_SHORT,68009.0000,5.29,0,PENDING
2026-02-21T09:20:00.000Z,EXIT_SHORT,68224.0000,5.08,-9.09%,LOSS
2026-02-21T09:25:00.000Z,ENTRY_SHORT,68198.0000,5.08,0,PENDING
2026-02-21T14:20:00.000Z,EXIT_SHORT,68460.0000,4.88,-10.00%,LOSS
2026-02-21T14:30:00.000Z,ENTRY_SHORT,68509.0000,4.88,0,PENDING
2026-02-21T15:40:00.000Z,EXIT_SHORT,68596.0000,4.68,-10.00%,LOSS
2026-02-21T19:30:00.000Z,ENTRY_SHORT,68560.0000,4.68,0,PENDING
2026-02-21T20:55:00.000Z,EXIT_SHORT,68176.0000,5.15,25.00%,WIN
2026-02-21T23:00:00.000Z,ENTRY_LONG,67903.0000,5.15,0,PENDING
2026-02-22T00:25:00.000Z,EXIT_LONG,67819.0000,4.95,-9.09%,LOSS
2026-02-22T03:40:00.000Z,ENTRY_SHORT,67956.0000,4.95,0,PENDING
2026-02-22T06:25:00.000Z,EXIT_SHORT,68082.0000,4.75,-10.00%,LOSS
2026-02-22T07:00:00.000Z,ENTRY_LONG,68006.0000,4.75,0,PENDING
2026-02-22T12:40:00.000Z,EXIT_LONG,67867.0000,4.56,-10.00%,LOSS
2026-02-22T12:40:00.000Z,ENTRY_LONG,67867.0000,4.56,0,PENDING
2026-02-22T13:35:00.000Z,EXIT_LONG,67615.0000,4.38,-10.00%,LOSS
2026-02-22T15:25:00.000Z,ENTRY_LONG,67566.0000,4.38,0,PENDING
2026-02-22T17:30:00.000Z,EXIT_LONG,67261.0000,4.20,-10.00%,LOSS
2026-02-22T17:40:00.000Z,ENTRY_LONG,67217.0000,4.20,0,PENDING
2026-02-22T21:35:00.000Z,EXIT_LONG,67579.0000,4.62,25.00%,WIN
2026-02-22T22:05:00.000Z,ENTRY_LONG,67464.0000,4.62,0,PENDING
2026-02-23T00:30:00.000Z,EXIT_LONG,67261.0000,4.44,-9.09%,LOSS
2026-02-23T00:30:00.000Z,ENTRY_LONG,67261.0000,4.44,0,PENDING
2026-02-23T00:45:00.000Z,EXIT_LONG,67052.0000,4.26,-10.00%,LOSS
2026-02-23T02:20:00.000Z,ENTRY_LONG,64514.0000,4.26,0,PENDING
2026-02-23T03:05:00.000Z,EXIT_LONG,64943.0000,4.80,32.09%,WIN
2026-02-23T04:45:00.000Z,ENTRY_LONG,64680.0000,4.80,0,PENDING
2026-02-23T05:10:00.000Z,EXIT_LONG,65065.0000,5.28,22.73%,WIN
2026-02-23T05:10:00.000Z,ENTRY_LONG,65065.0000,5.28,0,PENDING
2026-02-23T05:25:00.000Z,EXIT_LONG,65018.0000,5.07,-8.33%,LOSS
2026-02-23T05:25:00.000Z,ENTRY_LONG,65018.0000,5.07,0,PENDING
2026-02-23T06:10:00.000Z,EXIT_LONG,65331.0000,5.58,25.00%,WIN
2026-02-23T07:35:00.000Z,ENTRY_SHORT,65919.0000,5.58,0,PENDING
2026-02-23T08:25:00.000Z,EXIT_SHORT,65650.0000,6.14,22.73%,WIN
2026-02-23T08:30:00.000Z,ENTRY_LONG,65625.0000,6.14,0,PENDING
2026-02-23T09:30:00.000Z,EXIT_LONG,66121.0000,6.75,20.83%,WIN
2026-02-23T11:35:00.000Z,ENTRY_LONG,66135.0000,6.75,0,PENDING
2026-02-23T12:30:00.000Z,EXIT_LONG,65911.0000,6.48,-7.69%,LOSS
2026-02-23T12:40:00.000Z,ENTRY_SHORT,66375.0000,6.48,0,PENDING
2026-02-23T14:20:00.000Z,EXIT_SHORT,66028.0000,7.13,25.00%,WIN
2026-02-23T15:25:00.000Z,ENTRY_SHORT,65764.0000,7.13,0,PENDING
2026-02-23T16:00:00.000Z,EXIT_SHORT,65382.0000,7.84,22.73%,WIN
2026-02-23T16:30:00.000Z,ENTRY_SHORT,65472.0000,7.84,0,PENDING
2026-02-23T17:10:00.000Z,EXIT_SHORT,65051.0000,8.65,21.40%,WIN
2026-02-23T17:10:00.000Z,ENTRY_SHORT,65051.0000,8.65,0,PENDING
